file_name,objective,runtime_seconds
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed2098_nonlin.out,1000.0,135.76209497451782
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed3208_nonlin.out,1000.0,20.861622095108032
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed3991_nonlin.out,1000.0,14.491546869277954
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed4494_nonlin.out,1000.0,17.5641028881073
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed4727_nonlin.out,1000.0,15.121845960617065
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed4860_nonlin.out,1000.0,13.536556005477905
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed4967_nonlin.out,1000.0,16.427915811538696
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed5341_nonlin.out,1000.0,18.663612842559814
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_mixed__seed6500_nonlin.out,1000.0,14.932178974151611
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed1242_nonlin.out,1000.0,16.522297143936157
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed2415_nonlin.out,1000.0,108.34873700141907
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed2877_nonlin.out,1000.0,17.301208019256592
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed4339_nonlin.out,1000.0,26.201959133148193
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed5680_nonlin.out,1000.0,21.931972980499268
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed6243_nonlin.out,1000.0,22.251574993133545
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed7621_nonlin.out,1000.0,20.61864995956421
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed7642_nonlin.out,1000.0,17.126623153686523
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed9250_nonlin.out,1000.0,16.94875192642212
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_xs__seed9773_nonlin.out,1000.0,9.463766813278198
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed2054_nonlin.out,1000.0,149.12298393249512
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed2599_nonlin.out,1000.0,222.03567004203796
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed2632_nonlin.out,1000.0,3262.458284139633
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed2713_nonlin.out,1000.0,2503.9064280986786
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed3848_nonlin.out,1000.0,1095.528527021408
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed4139_nonlin.out,1000.0,192.93200206756592
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed4846_nonlin.out,1000.0,153.67107105255127
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed6710_nonlin.out,1000.0,145.70686507225037
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed7962_nonlin.out,1000.0,158.28237009048462
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_only_ys__seed9577_nonlin.out,1000.0,192.03034710884094
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed1364_nonlin.out,1000.0,174.64374995231628
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed2158_nonlin.out,1000.0,134.05514287948608
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed2859_nonlin.out,1000.0,89.92249584197998
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed4900_nonlin.out,1000.0,247.19797110557556
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed5552_nonlin.out,1000.0,162.24614906311035
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed5570_nonlin.out,1000.0,201.65009784698486
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed6674_nonlin.out,1000.0,13.010823965072632
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed6751_nonlin.out,1000.0,9.970803022384644
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed6818_nonlin.out,1000.0,265.7318060398102
hardness_halfcap_sorted_n2000_B100_classes3_seed2042__thousand_vars_few_perms_separate__seed7979_nonlin.out,1000.0,184.71857976913452
